start,end,group
6345,6645.136679,Scenario Improved 4
6345,6614.164398,Scenario Improved 4
6345,6820.009348,Scenario Improved 4
6345,6743.78653,Scenario Improved 4
6345,6890.019689,Scenario Improved 4
6345,6867.033059,Scenario Improved 4
6345,6634.578758,Scenario Improved 4
6345,6571.412691,Scenario Improved 4
6345,6860.625656,Scenario Improved 4
6345,6737.767679,Scenario Improved 4
6345,6675.864938,Scenario Improved 4
6345,6758.029184,Scenario Improved 4
6345,6663.175147,Scenario Improved 4
6345,6925.241927,Scenario Improved 4
6345,6588.812289,Scenario Improved 4
6345,6756.964352,Scenario Improved 4
6345,6646.674929,Scenario Improved 4
6345,6738.349538,Scenario Improved 4
6345,6835.970588,Scenario Improved 4
6345,6785.486658,Scenario Improved 4
6345,6825.839624,Scenario Improved 4
6345,6807.453293,Scenario Improved 4
6345,6803.526091,Scenario Improved 4
6345,6770.622106,Scenario Improved 4
6345,6704.720211,Scenario Improved 4
6345,6697.994979,Scenario Improved 4
6345,6819.592826,Scenario Improved 4
6345,6875.858185,Scenario Improved 4
6345,6785.592734,Scenario Improved 4
6345,6773.60757,Scenario Improved 4
6345,6721.856559,Scenario Improved 4
6345,6555.941299,Scenario Improved 4
6345,6804.269232,Scenario Improved 4
6345,6814.005679,Scenario Improved 4
6345,6956.089936,Scenario Improved 4
6345,6811.870713,Scenario Improved 4
6345,6660.138264,Scenario Improved 4
6345,6708.047744,Scenario Improved 4
6345,6754.638334,Scenario Improved 4
6345,6827.366253,Scenario Improved 4
6345,6675.992943,Scenario Improved 4
6345,6718.682111,Scenario Improved 4
6345,6840.302834,Scenario Improved 4
6345,6687.02382,Scenario Improved 4
6345,6805.84977,Scenario Improved 4
6345,6779.28793,Scenario Improved 4
6345,6759.26434,Scenario Improved 4
6345,6830.35411,Scenario Improved 4
6345,6748.07954,Scenario Improved 4
6345,6731.83732,Scenario Improved 4
6345,6753.40809,Scenario Improved 4
6345,6750.19261,Scenario Improved 4
6345,6655.42276,Scenario Improved 4
6345,6798.42545,Scenario Improved 4
6345,6771.28518,Scenario Improved 4
6345,6719.95181,Scenario Improved 4
6345,6811.06232,Scenario Improved 4
6345,6834.29618,Scenario Improved 4
6345,6904.34194,Scenario Improved 4
6345,6663.05733,Scenario Improved 4
6345,6796.79151,Scenario Improved 4
6345,6849.03265,Scenario Improved 4
6345,6739.2573,Scenario Improved 4
6345,6649.13014,Scenario Improved 4
6345,6780.62014,Scenario Improved 4
6345,6739.50406,Scenario Improved 4
6345,6926.24491,Scenario Improved 4
6345,6956.02806,Scenario Improved 4
6345,6845.44848,Scenario Improved 4
6345,6702.65386,Scenario Improved 4
6345,6821.40936,Scenario Improved 4
6345,6749.74939,Scenario Improved 4
6345,6689.82694,Scenario Improved 4
6345,6899.88349,Scenario Improved 4
6345,6835.35394,Scenario Improved 4
6345,6756.24963,Scenario Improved 4
6345,6725.03979,Scenario Improved 4
6345,6594.13691,Scenario Improved 4
6345,6763.70874,Scenario Improved 4
6345,6790.63085,Scenario Improved 4
6345,6789.24809,Scenario Improved 4
6345,6736.07376,Scenario Improved 4
6345,6568.38848,Scenario Improved 4
6345,6731.10125,Scenario Improved 4
6345,6838.11771,Scenario Improved 4
6345,6766.89668,Scenario Improved 4
6345,6826.16033,Scenario Improved 4
6345,6733.78494,Scenario Improved 4
6345,6841.36253,Scenario Improved 4
6345,6665.47801,Scenario Improved 4
6345,6683.98202,Scenario Improved 4
6345,6798.41082,Scenario Improved 4
6345,6829.29373,Scenario Improved 4
6345,6838.43349,Scenario Improved 4
6345,6847.54437,Scenario Improved 4
6345,6942.96611,Scenario Improved 4
6345,6690.78713,Scenario Improved 4
6345,6716.47025,Scenario Improved 4
6345,6663.82666,Scenario Improved 4
6345,6773.79971,Scenario Improved 4
6345,6770.49501,Scenario Improved 4
6345,6713.90758,Scenario Improved 4
6345,6688.0176,Scenario Improved 4
6345,6765.51384,Scenario Improved 4
6345,6764.09696,Scenario Improved 4
6345,6587.27485,Scenario Improved 4
6345,6705.73457,Scenario Improved 4
6345,6679.76958,Scenario Improved 4
6345,6794.41372,Scenario Improved 4
6345,6799.30196,Scenario Improved 4
