start,end,group
9450,9710.00647,Scenario Improved 2
9450,9719.56843,Scenario Improved 2
9450,9863.04769,Scenario Improved 2
9450,9705.54129,Scenario Improved 2
9450,9913.81147,Scenario Improved 2
9450,9877.80084,Scenario Improved 2
9450,9816.7893,Scenario Improved 2
9450,9497.50322,Scenario Improved 2
9450,9920.63016,Scenario Improved 2
9450,9768.69704,Scenario Improved 2
9450,9785.79853,Scenario Improved 2
9450,9866.97869,Scenario Improved 2
9450,9979.9635,Scenario Improved 2
9450,9835.82512,Scenario Improved 2
9450,9779.72196,Scenario Improved 2
9450,9818.12277,Scenario Improved 2
9450,9682.96596,Scenario Improved 2
9450,9707.59383,Scenario Improved 2
9450,9807.58365,Scenario Improved 2
9450,9847.66281,Scenario Improved 2
9450,10008.07573,Scenario Improved 2
9450,9835.07168,Scenario Improved 2
9450,9966.46867,Scenario Improved 2
9450,9980.05213,Scenario Improved 2
9450,9964.60839,Scenario Improved 2
9450,9972.92275,Scenario Improved 2
9450,9818.63242,Scenario Improved 2
9450,9739.25075,Scenario Improved 2
9450,9703.72461,Scenario Improved 2
9450,9998.30043,Scenario Improved 2
9450,9875.45193,Scenario Improved 2
9450,9795.98251,Scenario Improved 2
9450,9737.46499,Scenario Improved 2
9450,9782.50307,Scenario Improved 2
