start,end,group
6400,6857.154297,Scenario Improved 4
6400,6762.703968,Scenario Improved 4
6400,6752.025968,Scenario Improved 4
6400,6751.056521,Scenario Improved 4
6400,6862.657156,Scenario Improved 4
6400,6813.392897,Scenario Improved 4
6400,6813.810308,Scenario Improved 4
6400,6821.460663,Scenario Improved 4
6400,6684.982057,Scenario Improved 4
6400,6850.42729,Scenario Improved 4
6400,6868.263935,Scenario Improved 4
6400,6822.018633,Scenario Improved 4
6400,6800.352884,Scenario Improved 4
6400,6787.201831,Scenario Improved 4
6400,6605.200934,Scenario Improved 4
6400,6865.940367,Scenario Improved 4
6400,6784.260577,Scenario Improved 4
6400,6889.208695,Scenario Improved 4
6400,6763.009749,Scenario Improved 4
6400,6942.202907,Scenario Improved 4
6400,6751.193861,Scenario Improved 4
6400,6620.60061,Scenario Improved 4
6400,6800.684271,Scenario Improved 4
6400,6874.630105,Scenario Improved 4
6400,6672.530411,Scenario Improved 4
6400,6897.391749,Scenario Improved 4
6400,6800.301976,Scenario Improved 4
6400,6910.423516,Scenario Improved 4
6400,6885.848013,Scenario Improved 4
6400,6665.89161,Scenario Improved 4
6400,6871.952295,Scenario Improved 4
6400,6799.371576,Scenario Improved 4
6400,6916.637172,Scenario Improved 4
6400,6717.126534,Scenario Improved 4
6400,6779.841095,Scenario Improved 4
6400,6712.260284,Scenario Improved 4
6400,6772.026732,Scenario Improved 4
6400,6763.135941,Scenario Improved 4
6400,6941.207097,Scenario Improved 4
6400,6865.304333,Scenario Improved 4
6400,6648.526375,Scenario Improved 4
6400,6811.492964,Scenario Improved 4
6400,6720.725824,Scenario Improved 4
6400,7047.226136,Scenario Improved 4
6400,6863.757589,Scenario Improved 4
6400,6931.05791,Scenario Improved 4
6400,6855.26834,Scenario Improved 4
6400,6759.967812,Scenario Improved 4
6400,6984.311841,Scenario Improved 4
6400,6936.353803,Scenario Improved 4
6400,6679.815999,Scenario Improved 4
6400,6866.435049,Scenario Improved 4
6400,6762.668708,Scenario Improved 4
6400,6713.40251,Scenario Improved 4
6400,6802.282018,Scenario Improved 4
6400,6917.232807,Scenario Improved 4
6400,6854.688453,Scenario Improved 4
6400,6797.632615,Scenario Improved 4
6400,6850.711827,Scenario Improved 4
6400,6837.193089,Scenario Improved 4
6400,6851.151698,Scenario Improved 4
6400,6708.691153,Scenario Improved 4
6400,6633.963577,Scenario Improved 4
6400,6938.667526,Scenario Improved 4
6400,6654.84581,Scenario Improved 4
6400,6830.86907,Scenario Improved 4
6400,6891.17751,Scenario Improved 4
6400,6795.57099,Scenario Improved 4
6400,6840.74656,Scenario Improved 4
6400,6707.5199,Scenario Improved 4
6400,6934.61373,Scenario Improved 4
6400,6734.70807,Scenario Improved 4
6400,6883.7176,Scenario Improved 4
6400,6763.82335,Scenario Improved 4
6400,6872.94141,Scenario Improved 4
6400,6824.99428,Scenario Improved 4
6400,6812.52042,Scenario Improved 4
6400,6883.63771,Scenario Improved 4
6400,6516.04878,Scenario Improved 4
6400,6797.85157,Scenario Improved 4
6400,6882.88403,Scenario Improved 4
6400,6919.91089,Scenario Improved 4
6400,6919.93832,Scenario Improved 4
6400,6888.19474,Scenario Improved 4
6400,6766.86957,Scenario Improved 4
6400,6711.79085,Scenario Improved 4
6400,6943.88483,Scenario Improved 4
6400,6910.70944,Scenario Improved 4
6400,6718.56144,Scenario Improved 4
6400,6758.39524,Scenario Improved 4
6400,6841.58056,Scenario Improved 4
6400,6840.63043,Scenario Improved 4
6400,6794.71783,Scenario Improved 4
6400,6706.7162,Scenario Improved 4
6400,6786.11544,Scenario Improved 4
6400,6690.2867,Scenario Improved 4
6400,6789.19661,Scenario Improved 4
6400,6789.83813,Scenario Improved 4
6400,6796.77738,Scenario Improved 4
6400,6787.58766,Scenario Improved 4
6400,6989.09527,Scenario Improved 4
6400,6665.4167,Scenario Improved 4
6400,6702.40108,Scenario Improved 4
6400,6770.11365,Scenario Improved 4
6400,6684.32952,Scenario Improved 4
6400,6777.4637,Scenario Improved 4
